Report generated on January 2022.
Detailed sales data for year 2021.


ID	Order ID	Customer Name	State	Region-Rep	Product	Category	Quarter	Numeral	Order Date	Shipped Date	Quantity	Price	Total Sales
791	4179	Mixed Messages Media	NY	Northeast-Price	Music player	Audio-Video	Quarter 1	First	3/5/2021	3/6/2021	21	$134.99	"$2,861.79"
531	4180	Greene City BBQ Kitchen	DE	Northeast-Price	Television	Audio-Video	Quarter 3	Third	7/21/2021	7/27/2021	9	$295.19	"$2,774.79"
1395	4181	Mixed Messages Media	VA	Southeast-Mason	Video game console	Game Consoles	Quarter 3	Third	8/29/2021	8/29/2021	18	$349.00	"$6,212.20"
744	4182	Quality Realty Service	NJ	Northeast-Carter	Laptop	Computers	Quarter 1	First	3/25/2021	3/30/2021	16	$329.25	"$5,366.78"
1846	4183	Patterson-Fletcher	MT	West-Reyes	Printer	Printers	Quarter 2	Second	5/5/2021	5/9/2021	15	$99.99	"$1,489.85"
1396	4184	12PointFont	VA	Southeast-Mason	Camera	Cameras and Phones	Quarter 2	Second	5/13/2021	5/17/2021	22	$299.00	"$6,637.80"
1551	4185	Smitty's Marketplace	OK	Southwest-Adams	Music player	Audio-Video	Quarter 1	First	2/19/2021	2/24/2021	24	$134.99	"$3,253.26"
340	4186	Thorofare	NE	Midwest-Alvarez	Mobile phone	Cameras and Phones	Quarter 4	Fourth	10/7/2021	10/7/2021	5	$285.99	"$1,544.35"
1714	4187	Luskin's	CO	West-Reyes	Bluetooth speaker	Audio-Video	Quarter 1	First	1/4/2021	1/8/2021	14	$154.95	"$2,184.80"
1338	4188	National Auto Parts	SC	Southeast-Oliver	Printer	Printers	Quarter 4	Fourth	11/10/2021	11/16/2021	5	$99.99	$519.95
1435	4189	Hudson's MensWear	WV	Southeast-Mason	Tablet computer	Computers	Quarter 2	Second	6/15/2021	6/15/2021	9	$325.00	"$2,957.50"
702	4190	The Record Shops at TSS	NH	Northeast-Carter	Mobile phone	Cameras and Phones	Quarter 1	First	2/5/2021	2/9/2021	23	$285.99	"$6,434.78"
1071	4191	Sportmart	AR	Southeast-Oliver	Video game console	Game Consoles	Quarter 3	Third	8/23/2021	8/28/2021	7	$349.00	"$2,512.80"
1228	4192	CSK Auto	LA	Southeast-Oliver	Video game console	Game Consoles	Quarter 2	Second	5/1/2021	5/5/2021	6	$349.00	"$2,094.00"
1114	4193	Earthworks Yard Maintenance	FL	Southeast-Mason	Tablet computer	Computers	Quarter 4	Fourth	11/29/2021	12/5/2021	19	$325.00	"$6,305.00"
497	4194	Leaps & Bounds Travel	CT	Northeast-Price	Bluetooth speaker	Audio-Video	Quarter 3	Third	8/6/2021	8/8/2021	6	$154.95	$929.70
186	4195	Smitty's Marketplace	RI	Northeast-Carter	Mobile phone	Cameras and Phones	Quarter 4	Fourth	12/22/2021	12/23/2021	16	$285.99	"$4,575.84"
1190	4196	Coconut's	KY	Southeast-Mason	Camera	Cameras and Phones	Quarter 3	Third	7/27/2021	7/27/2021	7	$299.00	"$2,122.90"
1265	4197	Garden Master	MS	Southeast-Oliver	Music player	Audio-Video	Quarter 2	Second	4/5/2021	4/9/2021	21	$134.99	"$2,767.30"
626	4198	Network Air	MD	Northeast-Price	Video game console	Game Consoles	Quarter 3	Third	8/30/2021	8/30/2021	19	$349.00	"$6,735.70"
1436	4199	Konsili	WV	Southeast-Oliver	Printer	Printers	Quarter 4	Fourth	11/26/2021	11/27/2021	10	$99.99	$989.90
1266	4200	Best Products	MS	Southeast-Oliver	Music player	Audio-Video	Quarter 2	Second	6/28/2021	6/28/2021	15	$134.99	"$2,051.85"
1475	4201	Waccamaw Pottery	AZ	Southwest-Adams	Laptop	Computers	Quarter 1	First	3/6/2021	3/9/2021	14	$329.25	"$4,675.35"
898	4202	Garden Master	VT	Northeast-Price	Television	Audio-Video	Quarter 1	First	2/21/2021	2/26/2021	17	$295.19	"$5,018.23"
576	4203	Chloe Community Gallery and Workshop	MA	Northeast-Price	Camera	Cameras and Phones	Quarter 3	Third	8/30/2021	9/2/2021	16	$299.00	"$4,664.40"
867	4204	Konsili	RI	Northeast-Carter	Printer	Printers	Quarter 4	Fourth	12/1/2021	12/3/2021	6	$99.99	$629.94
1673	4205	Rite Solution	CA	West-Reyes	Video game console	Game Consoles	Quarter 2	Second	6/29/2021	7/3/2021	13	$349.00	"$4,606.80"
1885	4206	Leaps & Bounds Travel	NV	West-Reyes	Music player	Audio-Video	Quarter 1	First	3/13/2021	3/14/2021	9	$134.99	"$1,268.91"
532	4207	Coconut's	DE	Northeast-Carter	Tablet computer	Computers	Quarter 3	Third	9/21/2021	9/21/2021	16	$325.00	"$5,135.00"
1886	4208	Olson's Market	NV	West-Reyes	Television	Audio-Video	Quarter 2	Second	4/19/2021	4/21/2021	16	$295.19	"$4,693.52"
1115	4209	Patterson-Fletcher	FL	Southeast-Oliver	Television	Audio-Video	Quarter 3	Third	7/5/2021	7/9/2021	17	$295.19	"$4,929.67"
187	4210	Forth & Towne	DE	Northeast-Carter	Television	Audio-Video	Quarter 2	Second	6/24/2021	6/29/2021	9	$295.19	"$2,597.67"
222	4211	Rudison Technologies	MN	Midwest-Alvarez	Mobile phone	Cameras and Phones	Quarter 1	First	2/27/2021	2/28/2021	22	$285.99	"$6,205.98"
411	4212	Helios Air	DE	Northeast-Carter	Mobile phone	Cameras and Phones	Quarter 3	Third	9/13/2021	9/15/2021	24	$285.99	"$6,892.36"
1360	4213	Olson's Market	TN	Southeast-Mason	Tablet computer	Computers	Quarter 2	Second	6/20/2021	6/25/2021	7	$325.00	"$2,340.00"
305	4214	Rudison Technologies	MD	Northeast-Carter	Music player	Audio-Video	Quarter 1	First	2/7/2021	2/12/2021	24	$134.99	"$3,280.26"
1798	4215	Rossi Auto Parts	ID	West-Reyes	Video game console	Game Consoles	Quarter 3	Third	9/10/2021	9/15/2021	12	$349.00	"$4,013.50"
1756	4216	Chloe Community Gallery and Workshop	HI	West-Reyes	Video game console	Game Consoles	Quarter 4	Fourth	12/1/2021	12/3/2021	15	$349.00	"$5,130.30"
1757	4217	Little Tavern	HI	West-Reyes	Tablet computer	Computers	Quarter 4	Fourth	12/13/2021	12/15/2021	24	$325.00	"$7,670.00"
1150	4218	Balanced Fortune	GA	Southeast-Mason	Camera	Cameras and Phones	Quarter 2	Second	6/21/2021	6/23/2021	24	$299.00	"$7,205.90"
899	4219	Pointers	VT	Northeast-Price	Camera	Cameras and Phones	Quarter 3	Third	8/9/2021	8/13/2021	8	$299.00	"$2,302.30"
265	4220	Thorofare	MO	Midwest-Alvarez	Video game console	Game Consoles	Quarter 1	First	2/6/2021	2/7/2021	24	$349.00	"$8,201.50"
188	4221	A Plus Lawn Care	DE	Northeast-Carter	Television	Audio-Video	Quarter 1	First	3/30/2021	4/2/2021	16	$295.19	"$4,811.60"
664	4222	Best Products	ME	Northeast-Carter	Music player	Audio-Video	Quarter 1	First	2/6/2021	2/12/2021	19	$134.99	"$2,578.31"
665	4223	Kessel Food Market	ME	Northeast-Carter	Mobile phone	Cameras and Phones	Quarter 4	Fourth	12/6/2021	12/11/2021	14	$285.99	"$4,061.06"
1847	4224	Bettendorf's	MT	West-Reyes	Camera	Cameras and Phones	Quarter 3	Third	9/11/2021	9/15/2021	7	$299.00	"$2,152.80"
189	4225	The Wall	NJ	Northeast-Carter	Camera	Cameras and Phones	Quarter 4	Fourth	11/11/2021	11/15/2021	7	$299.00	"$2,033.20"
1296	4226	Chloe Community Gallery and Workshop	NC	Southeast-Mason	Music player	Audio-Video	Quarter 2	Second	6/11/2021	6/15/2021	21	$134.99	"$2,888.79"
1957	4227	Flagg Bros. Shoes	WY	West-Reyes	Tablet computer	Computers	Quarter 1	First	3/14/2021	3/18/2021	9	$325.00	"$2,892.50"
341	4228	Richland State College at Greene City	NE	Midwest-Alvarez	Laptop	Computers	Quarter 2	Second	5/21/2021	5/25/2021	5	$329.25	"$1,777.95"
1026	4229	Hexa Web Hosting	AL	Southeast-Oliver	Bluetooth speaker	Audio-Video	Quarter 3	Third	8/7/2021	8/13/2021	9	$154.95	"$1,363.56"
223	4230	CSK Auto	MN	Midwest-Alvarez	Mobile phone	Cameras and Phones	Quarter 4	Fourth	10/30/2021	11/3/2021	22	$285.99	"$6,177.38"
1887	4231	Greene City Legal Services	NV	West-Reyes	Video game console	Game Consoles	Quarter 2	Second	5/28/2021	6/3/2021	6	$349.00	"$1,954.40"
110	4232	Bodega Club	IN	Midwest-Alvarez	Mobile phone	Cameras and Phones	Quarter 4	Fourth	10/14/2021	10/16/2021	19	$285.99	"$5,548.21"
941	4233	Asiatic Solutions	OR	NorthWest-Barnes	Mobile phone	Cameras and Phones	Quarter 4	Fourth	12/5/2021	12/5/2021	20	$285.99	"$5,662.60"
1229	4234	De Pinna	LA	Southeast-Oliver	Camera	Cameras and Phones	Quarter 2	Second	4/30/2021	5/6/2021	23	$299.00	"$6,996.60"
1267	4235	Kessel Food Market	MS	Southeast-Mason	Bluetooth speaker	Audio-Video	Quarter 1	First	1/27/2021	2/1/2021	10	$154.95	"$1,595.99"
1397	4236	Rossi Auto Parts	VA	Southeast-Oliver	Printer	Printers	Quarter 3	Third	8/25/2021	8/27/2021	21	$99.99	"$2,079.79"
1398	4237	Pointers	VA	Southeast-Mason	Mobile phone	Cameras and Phones	Quarter 1	First	2/22/2021	2/22/2021	12	$285.99	"$3,460.48"
1552	4238	Greene City Legal Services	OK	Southwest-Adams	Video game console	Game Consoles	Quarter 4	Fourth	11/30/2021	12/4/2021	6	$349.00	"$2,163.80"
1629	4239	My Footprint Sports	AK	West-Reyes	Mobile phone	Cameras and Phones	Quarter 3	Third	9/29/2021	10/2/2021	24	$285.99	"$6,978.16"
342	4240	Burger Chef	NE	Midwest-Alvarez	Mobile phone	Cameras and Phones	Quarter 3	Third	9/17/2021	9/17/2021	16	$285.99	"$4,633.04"
703	4241	Leaps & Bounds Travel	NH	Northeast-Carter	Camera	Cameras and Phones	Quarter 1	First	2/2/2021	2/2/2021	22	$299.00	"$6,458.40"
1515	4242	Quest Technology Service	NM	Southwest-Adams	Video game console	Game Consoles	Quarter 2	Second	4/3/2021	4/6/2021	22	$349.00	"$7,817.60"
266	4243	Life's Gold	MO	Midwest-Alvarez	Television	Audio-Video	Quarter 1	First	2/13/2021	2/16/2021	9	$295.19	"$2,538.63"
1630	4244	Asiatic Solutions	AK	West-Reyes	Television	Audio-Video	Quarter 2	Second	5/20/2021	5/20/2021	19	$295.19	"$5,608.61"
1151	4245	Rossi Auto Parts	GA	Southeast-Mason	Video game console	Game Consoles	Quarter 1	First	2/15/2021	2/15/2021	6	$349.00	"$2,024.20"
1152	4246	Compact Disc Center	GA	Southeast-Oliver	Music player	Audio-Video	Quarter 3	Third	9/28/2021	9/28/2021	17	$134.99	"$2,308.33"
985	4247	Cardinal Stores	WA	NorthWest-Barnes	Laptop	Computers	Quarter 1	First	1/3/2021	1/7/2021	8	$329.25	"$2,666.93"
306	4248	Network Air	MD	Northeast-Carter	Television	Audio-Video	Quarter 4	Fourth	10/8/2021	10/14/2021	25	$295.19	"$7,261.67"
1799	4249	Compact Disc Center	ID	West-Reyes	Tablet computer	Computers	Quarter 3	Third	7/8/2021	7/11/2021	14	$325.00	"$4,452.50"
343	4250	Richland State College at Greene City	NY	Northeast-Carter	Television	Audio-Video	Quarter 3	Third	7/18/2021	7/19/2021	21	$295.19	"$6,317.07"
1268	4251	Quality Realty Service	MS	Southeast-Mason	Video game console	Game Consoles	Quarter 2	Second	4/19/2021	4/23/2021	6	$349.00	"$2,024.20"
1631	4252	Rudison Technologies	AK	West-Reyes	Printer	Printers	Quarter 3	Third	9/18/2021	9/22/2021	14	$99.99	"$1,389.86"
1800	4253	Kessel Food Market	ID	West-Reyes	Bluetooth speaker	Audio-Video	Quarter 2	Second	5/21/2021	5/23/2021	20	$154.95	"$3,129.99"
		Total											"$5,113,791.95"
